-2.9708540461588253, -0.26592588508813253
-2.9219316663485397, -0.2603755558903251
-2.873009286538254, -0.25753976876377527
-2.824086906727968, -0.2574185237084834
-2.7751645269176826, -0.25254683002849054
-2.7262421471073965, -0.24903240738412635
-2.693627227233873, -0.24895157734726503
-2.652858577391968, -0.24749326876555977
-2.6039361975816826, -0.24194293956775215
-2.555013817771397, -0.2404644234768314
-2.506091437961111, -0.23898590738591086
-2.457169058150825, -0.2327569426702889
-2.4082466783405394, -0.23195706209718225
-2.359324298530254, -0.22979991048844717
-2.3104019187199683, -0.2235709457728252
-2.2614795389096822, -0.22344970071753334
-2.2125571590993967, -0.21993527807316937
-2.1636347792891106, -0.21913539750006295
-2.1187892644630155, -0.2190242561993787
-1.6988721710913963, -0.17726543840592335
-1.6499497912811107, -0.17714419335063147
-1.6010274114708247, -0.1736297707062675
-1.5521050316605391, -0.17282989013316108
-1.5031826518502536, -0.1659222898997248
-1.4542602720399675, -0.16444377380880404
-1.405337892229682, -0.15753617357536776
-1.3564155124193964, -0.15605765748444678
-1.3074931326091104, -0.1491500572510105
-1.2585707527988248, -0.14767154116008974
-1.2096483729885392, -0.14076394092665345
-1.1607259931782532, -0.13860678931791814
-1.1118036133679676, -0.13102055356666753
-1.062881233557682, -0.12886340195793222
-1.013958853747396, -0.12263443724231049
-0.9731902039054914, -0.12049749314279046
-0.8998066341900626, -0.1128506348638938
-0.850884254379777, -0.10594303463045751
-0.8019618745694914, -0.10107134095046444
-0.7530394947592054, -0.09687828278828592
-0.7041171149489198, -0.08929204703703508
-0.6551947351386342, -0.08509898887485656
-0.6062723553283482, -0.07954865967704916
-0.5573499755180626, -0.07264105944361288
-0.5084275957077771, -0.06641209472799092
-0.45950521589749105, -0.06018313001236919
-0.41465970107139594, -0.05518581298342107
-0.3453529963401576, -0.044970243491436745
-0.296430616529872, -0.03874127877581501
-0.24750823671958644, -0.030476407506749847
-0.19858585690930042, -0.023568807273313563
-0.14966347709901484, -0.015303936004248397
-0.10074109728872926, -0.007717700252997561
-0.051818717478443244, 0.0005471710160676047
-0.023280662589110435, 0.006046981440836818
0.037872312173747424, 0.01637807052716811
0.086794691984033, 0.024642941796233497
0.13571707179431858, 0.0349437196187421
0.18463945160460415, 0.045244497441250475
0.23356183141488973, 0.05622391078157363
0.2824842112251762, 0.066524688604082
0.3314065910354618, 0.07954000849784815
0.38032897084574735, 0.08984078632035652
0.4292513506560329, 0.10421337724975177
0.4781737304663185, 0.1165500616257038
0.5270961102766041, 0.13227992359072793
0.5760184900868905, 0.1473311500379375
0.6249408698971761, 0.16441828303859052
0.6738632497074617, 0.1828626870748722
0.7227856295177473, 0.20266436214678296
0.7717080093280329, 0.22382330825432262
0.8206303891383184, 0.24837543195093437
0.8695527689486049, 0.27699936875443276
0.9184751487588905, 0.3083378476291889
0.967397528569176, 0.3451054106464606
