Energy,flux_ν,1.0,1.5,2.0,2.5,3.0,4.2,5.4,6.6,7.8,9.0,10.2,11.4,12.6,13.8,15.0,16.0,16.5
0.08979130634394267,212.9607589421387,6498.740999033184,2589.8800698065493,917.1738667883855,308.4707612244381,132.0603504884803,45.76166270092306,15.32630291462979,5.47260742912419,2.1543022869723156,0.9510743487792194,0.39102550089039423,0.15580860565359253,0.05863251521908496,0.018081458215125853,0.00394092617426743,0.0007260244854729025,0.00022147311773539841
0.269373919031828,1878.4953840043243,11899.134107583764,6913.103004081249,3882.2053126609303,2010.9480183406117,903.9503674338713,197.14335970072548,76.95483550083631,29.22696026517658,13.240816255095002,5.390149895761763,2.2897856467772426,0.9446183140600624,0.3290084012390469,0.09801461967781516,0.021892940455294916,0.0035771230307130343,0.0009374098319721209
0.44895653171971334,5113.121836097998,13038.917798840892,8297.781562861668,5386.199050945208,3307.04539568802,2041.722069874746,483.89058076886965,157.48980114636834,68.05097511986428,27.403863608486382,11.989232862125071,5.362361823950233,2.0595246849091846,0.7586949224455743,0.21705238437257382,0.0441276795640072,0.0064847217051115895,0.0014262998633834821
0.6285391444075986,9818.142911679777,13962.101814193224,9515.391877048283,6093.642596445216,3938.4605448177977,2692.150293112169,854.2721904582891,240.30027857656947,100.2808077496934,49.232953734233135,20.262795992120928,8.47610380565571,3.294675331056724,1.1705770884970454,0.32823033641056587,0.06390604409739921,0.007580713029806455,0.0014092202833580628
0.808121757095484,15896.889231571336,14089.347267073457,9409.68016924176,6440.677103527925,4497.814550146473,3007.8867459246662,1189.8149420920122,378.7717756003481,142.70334755336063,61.282258557876915,27.27932810503055,11.857860474083017,4.6234558107870445,1.5664525552406166,0.42190190931726024,0.07321672664102878,0.007125562391744936,0.0009848127243459327
0.9877043697833693,23254.72022016763,14603.274159596354,9764.288758666607,6559.014298638013,4872.477862324719,3352.2632218995286,1431.347868406036,505.51183790810256,182.83601885098128,75.23284601615885,34.82193795355237,14.398944601453302,5.673685052845685,1.8523826087707742,0.5069903559470841,0.07469245984556816,0.005621509623340757,0.0004704032936850517
1.1672869824712546,31799.025085055593,14552.61993812991,9515.357979750883,6748.502233731071,5227.847317449369,3632.5074376176653,1549.434152507319,630.9739563301517,229.39869806245102,92.71075423110433,39.81835575582687,16.749886243710197,6.296135923112013,2.077127541329448,0.5245055539489119,0.07356983169236316,0.003798381234487915,0.00013276312009470048
1.34686959515914,41439.22379707321,14333.142873047673,9789.9716526495,6865.081020350279,5111.955654963107,3577.131190108008,1696.6338309749403,699.1645180457592,272.90520970917225,100.3857833973041,45.25817169890686,19.11436788611927,6.897275501111507,2.242615978679038,0.5503938511988131,0.062208178668401,0.002066692056009739,1.2792743693611638e-5
1.5264522078470253,52086.768070791084,13758.118802182491,9347.525206118527,6832.800724680214,5130.1063083525705,3717.8330615970785,1697.6839995540022,757.6165551983485,329.21504217890646,114.382079421141,49.821485115020806,19.92099511668166,7.220980667679944,2.308517178622546,0.5351470606810289,0.05146862508699278,0.0008266848948141213,6.344462608728509e-9
1.7060348205349107,63655.1423454023,13342.564200406581,9552.11247465757,6868.424736438143,4911.949093716888,3690.4034186209215,1793.7316067208014,821.0090888038109,349.381957264679,134.1813461990806,52.08895443240819,21.357222194896227,8.215660788641003,2.2507329821541737,0.4742320433569564,0.03852754969249016,0.00018061532471391856,0.0
1.885617433222796,76059.86476605717,13178.545556355513,9409.151586606467,6616.378800648556,4933.021498689125,3702.1330666696863,1785.6594488736707,839.0075146983977,381.0937380405717,148.7342497144813,56.199604746215904,22.798744398327702,7.8961561106929175,2.262276416502746,0.42013342341819143,0.026325971443304202,9.40244379382607e-6,0.0
